"","Date","Day","Action","Protester","State/target","Agent","Event","Country","Location","Issue","Link date","Time","# Protesters","Arrests","Injuries...15","Deaths","Prop. Damage","# State","Injuries...19","State killed","OSD","Source","Story date","No event found"
"160","05/06/1980","Thu","strike","maintenance workers","firm","Aer Lingus","strike for higher pay","Ireland","Shannon","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Forbes","04/08/1980",NA
"161","05/06/1980","Thu","strike","pipefitters","firm","Alcan","strike for higher pay at construction site","Ireland","Aughinish Island","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Forbes","04/08/1980",NA
"162","06/06/1980","Fri","strike","maintenance workers","firm","Aer Lingus","strike for higher pay","Ireland","Shannon","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Forbes","04/08/1980",NA
"163","07/06/1980","Sat","strike","maintenance workers","firm","Aer Lingus","strike for higher pay","Ireland","Shannon","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Forbes","04/08/1980",NA
"164","08/06/1980","Sun","strike","maintenance workers","firm","Aer Lingus","strike for higher pay","Ireland","Shannon","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Forbes","04/08/1980",NA
"165","09/06/1980","Mon","strike","maintenance workers","firm","Aer Lingus","strike for higher pay","Ireland","Shannon","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Forbes","04/08/1980",NA
"166","10/06/1980","Tue","strike","maintenance workers","firm","Aer Lingus","strike for higher pay","Ireland","Shannon","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Forbes","04/08/1980",NA
"167","11/06/1980","Wed","strike","maintenance workers","firm","Aer Lingus","strike for higher pay","Ireland","Shannon","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Forbes","04/08/1980",NA
"168","12/06/1980","Thu","strike","maintenance workers","firm","Aer Lingus","strike for higher pay","Ireland","Shannon","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Forbes","04/08/1980",NA
"169","13/06/1980","Fri","strike","maintenance workers","firm","Aer Lingus","strike for higher pay","Ireland","Shannon","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Forbes","04/08/1980",NA
"170","14/06/1980","Sat","strike","maintenance workers","firm","Aer Lingus","strike for higher pay","Ireland","Shannon","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Forbes","04/08/1980",NA
"171","15/06/1980","Sun","strike","maintenance workers","firm","Aer Lingus","strike for higher pay","Ireland","Shannon","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Forbes","04/08/1980",NA
"172","16/06/1980","Mon","strike","maintenance workers","firm","Aer Lingus","strike for higher pay","Ireland","Shannon","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Forbes","04/08/1980",NA
"173","17/06/1980","Tue","strike","maintenance workers","firm","Aer Lingus","strike for higher pay","Ireland","Shannon","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Forbes","04/08/1980",NA
"174","18/06/1980","Wed","strike","maintenance workers","firm","Aer Lingus","strike for higher pay","Ireland","Shannon","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Forbes","04/08/1980",NA
"175","19/06/1980","Thu","strike","maintenance workers","firm","Aer Lingus","strike for higher pay","Ireland","Shannon","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Forbes","04/08/1980",NA
"176","20/06/1980","Fri","strike","maintenance workers","firm","Aer Lingus","strike for higher pay","Ireland","Shannon","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Forbes","04/08/1980",NA
"177","21/06/1980","Sat","strike","maintenance workers","firm","Aer Lingus","strike for higher pay","Ireland","Shannon","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Forbes","04/08/1980",NA
"178","22/06/1980","Sun","strike","maintenance workers","firm","Aer Lingus","strike for higher pay","Ireland","Shannon","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Forbes","04/08/1980",NA
"179","23/06/1980","Mon","strike","maintenance workers","firm","Aer Lingus","strike for higher pay","Ireland","Shannon","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Forbes","04/08/1980",NA
"180","24/06/1980","Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"181","25/06/1980","Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"182","26/06/1980","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"183","27/06/1980","Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"184","28/06/1980","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"185","29/06/1980","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"186","30/06/1980","Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"187","01/07/1980","Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"188","02/07/1980","Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"189","03/07/1980","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"190","04/07/1980","Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"191","05/07/1980","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"192","06/07/1980","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"193","07/07/1980","Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"194","08/07/1980","Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"195","09/07/1980","Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"196","10/07/1980","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"197","11/07/1980","Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"198","12/07/1980","Sat","strike","transport workers","government",NA,"maintenance workers want free rail travel in UK","Ireland","Dublin","free UK travel",NA,NA,800,0,0,0,"N",0,0,0,678827,"Reuters","12/07/1980",NA
"199","13/07/1980","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"200","14/07/1980","Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"201","15/07/1980","Tue","robbery","PIRA","firm","banks","gunmen rob banks","Ireland","Roscommon","Irish unity",NA,NA,4,0,0,0,"N",0,0,0,7424,"Reuters","14/10/1980",NA
"202","16/07/1980","Wed","assassination","PIRA","government","police","shoot dead two policemen","Ireland","Roscommon","Irish unity",NA,NA,4,0,0,0,"Y",2,0,2,7424,"Reuters","14/10/1980",NA
"203","17/07/1980","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"204","18/07/1980","Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"205","19/07/1980","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"206","20/07/1980","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"207","21/07/1980","Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"208","22/07/1980","Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"209","23/07/1980","Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"210","24/07/1980","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"211","25/07/1980","Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"212","26/07/1980","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"213","27/07/1980","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"214","28/07/1980","Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"215","29/07/1980","Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"216","30/07/1980","Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"217","31/07/1980","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"218","01/08/1980","Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"219","02/08/1980","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"220","03/08/1980","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"221","04/08/1980","Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"222","05/08/1980","Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"223","06/08/1980","Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"224","07/08/1980","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"225","08/08/1980","Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"226","09/08/1980","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"227","10/08/1980","Sun","demonstration","Dutch Ireland Committee","UK","embassy","protest UK troops occupying Northern Ireland","Ireland","Dublin","anti-UK",NA,NA,10,0,0,0,"N",0,0,0,3001,"Reuters","10/08/1980",NA
"228","11/08/1980","Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"229","12/08/1980","Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"230","13/08/1980","Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"231","14/08/1980","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"232","15/08/1980","Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"233","16/08/1980","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"234","17/08/1980","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"235","18/08/1980","Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"236","19/08/1980","Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"237","20/08/1980","Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"238","21/08/1980","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"239","22/08/1980","Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"240","23/08/1980","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"241","24/08/1980","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"242","25/08/1980","Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"243","26/08/1980","Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"244","27/08/1980","Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"245","28/08/1980","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"246","29/08/1980","Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"247","30/08/1980","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"248","31/08/1980","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"249","01/09/1980","Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"250","02/09/1980","Tue","strike","oil tanker drivers","firm","oil companies","strike for higher pay","Ireland","Ireland","wages",NA,NA,500,0,0,0,"N",0,0,0,678827,"Reuters","30/09/1980",NA
"251","03/09/1980","Wed","strike","oil tanker drivers","firm","oil companies","strike for higher pay","Ireland","Ireland","wages",NA,NA,500,0,0,0,"N",0,0,0,678827,"Reuters","30/09/1980",NA
"252","04/09/1980","Thu","strike","oil tanker drivers","firm","oil companies","strike for higher pay","Ireland","Ireland","wages",NA,NA,500,0,0,0,"N",0,0,0,678827,"Reuters","30/09/1980",NA
"253","05/09/1980","Fri","strike","oil tanker drivers","firm","oil companies","strike for higher pay","Ireland","Ireland","wages",NA,NA,500,0,0,0,"N",0,0,0,678827,"Reuters","30/09/1980",NA
"254","06/09/1980","Sat","strike","oil tanker drivers","firm","oil companies","strike for higher pay","Ireland","Ireland","wages",NA,NA,500,0,0,0,"N",0,0,0,678827,"Reuters","30/09/1980",NA
"255","07/09/1980","Sun","strike","oil tanker drivers","firm","oil companies","strike for higher pay","Ireland","Ireland","wages",NA,NA,500,0,0,0,"N",0,0,0,678827,"Reuters","30/09/1980",NA
"256","08/09/1980","Mon","strike","oil tanker drivers","firm","oil companies","strike for higher pay","Ireland","Ireland","wages",NA,NA,500,0,0,0,"N",0,0,0,678827,"Reuters","30/09/1980",NA
"257","09/09/1980","Tue","strike","oil tanker drivers","firm","oil companies","strike for higher pay","Ireland","Ireland","wages",NA,NA,500,0,0,0,"N",0,0,0,678827,"Reuters","30/09/1980",NA
"258","10/09/1980","Wed","strike","oil tanker drivers","firm","oil companies","strike for higher pay","Ireland","Ireland","wages",NA,NA,500,0,0,0,"N",0,0,0,678827,"Reuters","30/09/1980",NA
"259","11/09/1980","Thu","strike","oil tanker drivers","firm","oil companies","strike for higher pay","Ireland","Ireland","wages",NA,NA,500,0,0,0,"N",0,0,0,678827,"Reuters","30/09/1980",NA
"260","12/09/1980","Fri","strike","oil tanker drivers","firm","oil companies","strike for higher pay","Ireland","Ireland","wages",NA,NA,500,0,0,0,"N",0,0,0,678827,"Reuters","30/09/1980",NA
"261","13/09/1980","Sat","strike","oil tanker drivers","firm","oil companies","strike for higher pay","Ireland","Ireland","wages",NA,NA,500,0,0,0,"N",0,0,0,678827,"Reuters","30/09/1980",NA
"262","14/09/1980","Sun","strike","oil tanker drivers","firm","oil companies","strike for higher pay","Ireland","Ireland","wages",NA,NA,500,0,0,0,"N",0,0,0,678827,"Reuters","30/09/1980",NA
"263","15/09/1980","Mon","strike","oil tanker drivers","firm","oil companies","strike for higher pay","Ireland","Ireland","wages",NA,NA,500,0,0,0,"N",0,0,0,678827,"Reuters","30/09/1980",NA
"264","16/09/1980","Tue","strike","oil tanker drivers","firm","oil companies","strike for higher pay","Ireland","Ireland","wages",NA,NA,500,0,0,0,"N",0,0,0,678827,"Reuters","30/09/1980",NA
"265","17/09/1980","Wed","strike","oil tanker drivers","firm","oil companies","strike for higher pay","Ireland","Ireland","wages",NA,NA,500,0,0,0,"N",0,0,0,678827,"Reuters","30/09/1980",NA
"266","18/09/1980","Thu","strike","oil tanker drivers","firm","oil companies","strike for higher pay","Ireland","Ireland","wages",NA,NA,500,0,0,0,"N",0,0,0,678827,"Reuters","30/09/1980",NA
"267","19/09/1980","Fri","strike","oil tanker drivers","firm","oil companies","strike for higher pay","Ireland","Ireland","wages",NA,NA,500,0,0,0,"N",0,0,0,678827,"Reuters","30/09/1980",NA
"268","20/09/1980","Sat","strike","oil tanker drivers","firm","oil companies","strike for higher pay","Ireland","Ireland","wages",NA,NA,500,0,0,0,"N",0,0,0,678827,"Reuters","30/09/1980",NA
"269","21/09/1980","Sun","strike","oil tanker drivers","firm","oil companies","strike for higher pay","Ireland","Ireland","wages",NA,NA,500,0,0,0,"N",0,0,0,678827,"Reuters","30/09/1980",NA
"270","22/09/1980","Mon","strike","oil tanker drivers","firm","oil companies","strike for higher pay","Ireland","Ireland","wages",NA,NA,500,0,0,0,"N",0,0,0,678827,"Reuters","30/09/1980",NA
"271","23/09/1980","Tue","strike","oil tanker drivers","firm","oil companies","strike for higher pay","Ireland","Ireland","wages",NA,NA,500,0,0,0,"N",0,0,0,678827,"Reuters","30/09/1980",NA
"272","24/09/1980","Wed","strike","oil tanker drivers","firm","oil companies","strike for higher pay","Ireland","Ireland","wages",NA,NA,500,0,0,0,"N",0,0,0,678827,"Reuters","30/09/1980",NA
"273","25/09/1980","Thu","strike","oil tanker drivers","firm","oil companies","strike for higher pay","Ireland","Ireland","wages",NA,NA,500,0,0,0,"N",0,0,0,678827,"Reuters","30/09/1980",NA
"274","26/09/1980","Fri","strike","oil tanker drivers","firm","oil companies","strike for higher pay","Ireland","Ireland","wages",NA,NA,500,0,0,0,"N",0,0,0,678827,"Reuters","30/09/1980",NA
"275","27/09/1980","Sat","strike","oil tanker drivers","firm","oil companies","strike for higher pay","Ireland","Ireland","wages",NA,NA,500,0,0,0,"N",0,0,0,678827,"Reuters","30/09/1980",NA
"276","28/09/1980","Sun","strike","oil tanker drivers","firm","oil companies","strike for higher pay","Ireland","Ireland","wages",NA,NA,500,0,0,0,"N",0,0,0,678827,"Reuters","30/09/1980",NA
"277","29/09/1980","Mon","strike","oil tanker drivers","firm","oil companies","strike for higher pay","Ireland","Ireland","wages",NA,NA,500,0,0,0,"N",0,0,0,678827,"Reuters","30/09/1980",NA
"278","30/09/1980","Tue","strike","oil tanker drivers","firm","oil companies","strike for higher pay","Ireland","Ireland","wages",NA,NA,500,0,0,0,"N",0,0,0,678827,"Reuters","30/09/1980",NA
"279","01/10/1980","Wed","strike","oil tanker drivers","firm","oil companies","strike for higher pay","Ireland","Ireland","wages",NA,NA,500,0,0,0,"N",0,0,0,678827,"Reuters","02/10/1980",NA
"280","02/10/1980","Thu","strike","oil tanker drivers","firm","oil companies","strike for higher pay","Ireland","Ireland","wages",NA,NA,500,0,0,0,"N",0,0,0,678827,"Reuters","02/10/1980",NA
"281","03/10/1980","Fri","accede","oil tanker drivers","government",NA,"PM agrees to general pay hike across industries","Ireland","Ireland","accede",NA,NA,0,0,0,0,"N",0,0,0,678827,"Economist","04/10/1980",NA
"282","03/10/1980","Fri","strike","oil tanker drivers","firm","oil companies","strike for higher pay","Ireland","Ireland","wages",NA,NA,999,0,0,0,"N",0,0,0,678827,"Xinhau","07/10/1980",NA
"283","04/10/1980","Sat","strike","oil tanker drivers","firm","oil companies","strike for higher pay","Ireland","Ireland","wages",NA,NA,999,0,0,0,"N",0,0,0,678827,"Xinhau","07/10/1980",NA
"284","05/10/1980","Sun","strike","oil tanker drivers","firm","oil companies","strike for higher pay","Ireland","Ireland","wages",NA,NA,999,0,0,0,"N",0,0,0,678827,"Xinhau","07/10/1980",NA
"285","06/10/1980","Mon","strike","oil tanker drivers","firm","oil companies","strike for higher pay","Ireland","Ireland","wages",NA,NA,999,0,0,0,"N",0,0,0,678827,"Xinhau","07/10/1980",NA
"286","07/10/1980","Tue","strike","oil tanker drivers","firm","oil companies","strike for higher pay","Ireland","Ireland","wages",NA,NA,999,0,0,0,"N",0,0,0,678827,"Xinhau","07/10/1980",NA
"287","08/10/1980","Wed","strike","oil tanker drivers","firm","oil companies","strike for higher pay","Ireland","Ireland","wages",NA,NA,999,0,0,0,"N",0,0,0,678827,"Xinhau","17/10/1980",NA
"288","09/10/1980","Thu","strike","oil tanker drivers","firm","oil companies","strike for higher pay","Ireland","Ireland","wages",NA,NA,999,0,0,0,"N",0,0,0,678827,"Xinhau","17/10/1980",NA
"289","10/10/1980","Fri","strike","oil tanker drivers","firm","oil companies","strike for higher pay","Ireland","Ireland","wages",NA,NA,999,0,0,0,"N",0,0,0,678827,"Xinhau","17/10/1980",NA
"290","11/10/1980","Sat","strike","oil tanker drivers","firm","oil companies","strike for higher pay","Ireland","Ireland","wages",NA,NA,999,0,0,0,"N",0,0,0,678827,"Xinhau","17/10/1980",NA
"291","12/10/1980","Sun","strike","oil tanker drivers","firm","oil companies","strike for higher pay","Ireland","Ireland","wages",NA,NA,999,0,0,0,"N",0,0,0,678827,"Xinhau","17/10/1980",NA
"292","13/10/1980","Mon","robbery","PIRA","firm","banks","4 gunmen rob 2 banks simultaneously","Ireland","Callan","Irish unity",NA,NA,4,0,0,0,"N",0,0,0,7424,"Reuters","14/10/1980",NA
"293","13/10/1980","Mon","strike","oil tanker drivers","firm","oil companies","strike for higher pay","Ireland","Ireland","wages",NA,NA,999,0,0,0,"N",0,0,0,678827,"Xinhau","17/10/1980",NA
"294","14/10/1980","Tue","assassination","PIRA","government","police","shoot dead detective who stopped bank robbery van","Ireland","Callan","Irish unity",NA,NA,4,0,0,0,"Y",1,0,1,7424,"Reuters","14/10/1980",NA
"295","14/10/1980","Tue","strike","oil tanker drivers","firm","oil companies","strike for higher pay","Ireland","Ireland","wages",NA,NA,999,0,0,0,"N",0,0,0,678827,"Xinhau","17/10/1980",NA
"296","15/10/1980","Wed","strike","oil tanker drivers","firm","oil companies","strike for higher pay","Ireland","Ireland","wages",NA,NA,999,0,0,0,"N",0,0,0,678827,"Xinhau","17/10/1980",NA
"297","16/10/1980","Thu","strike","oil tanker drivers","firm","oil companies","strike for higher pay","Ireland","Ireland","wages",NA,NA,999,0,0,0,"N",0,0,0,678827,"Xinhau","17/10/1980",NA
"298","17/10/1980","Fri","strike","oil tanker drivers","firm","oil companies","strike for higher pay","Ireland","Ireland","wages",NA,NA,999,0,0,0,"N",0,0,0,678827,"Xinhau","17/10/1980",NA
"299","18/10/1980","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"300","19/10/1980","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"301","20/10/1980","Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"302","21/10/1980","Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"303","22/10/1980","Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"304","23/10/1980","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"305","24/10/1980","Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"306","25/10/1980","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"307","26/10/1980","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"308","27/10/1980","Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"309","28/10/1980","Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"310","29/10/1980","Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"311","30/10/1980","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"312","31/10/1980","Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"313","01/11/1980","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"314","02/11/1980","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
