"","Date","Day","Action","Perpetrator","Political_target","Target","Event","Country","Location","Issue","Link date","Time","N_Protesters","Arrests","N_ProtestersInjured","Deaths","Prop. Damage","N_StateForces","N_StateInjured","State killed","OSD","Source","Story date","No event found","District"
"117",1981-05-13,"Wed","attack","PIRA","government","UK troops","IRA rocket destroys armored vehicle","UK/Northern Ireland","Belfast","Hughes's death",NA,"22:00",2,0,0,0,"Y",5,4,1,102701,"Reuters","14/05/1981",NA,"Belfast"
"118",1981-05-15,"Fri","vigil","Republicans","government","police","funeral for 14-year old girl killed by plastic bullets","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3001,0,0,0,"N",0,0,0,102701,"Reuters","15/05/1981",NA,"Belfast"
"119",1981-05-15,"Fri","vigil","INLA","government","police","funeral for INLA fighter killed in gunfight","UK/Northern Ireland","Belfast","Irish unity",NA,NA,1001,0,0,0,"N",0,0,0,102701,"Reuters","15/05/1981",NA,"Belfast"
"120",1981-05-16,"Sat","raid","PIRA","government","police","find bomb & weapons cache","UK/Northern Ireland","Derry","anti-terror",NA,NA,0,0,0,0,"N",301,0,0,102701,"Reuters","16/05/1981",NA,"Derry"
"121",1981-05-16,"Sat","raid","PIRA","government","police","find bomb & weapons cache","UK/Northern Ireland","Belfast","anti-terror",NA,NA,0,0,0,0,"N",301,0,0,102701,"Reuters","16/05/1981",NA,"Belfast"
"122",1981-05-16,"Sat","bomb-nd","PIRA","firm","Inn","bomb destroys inn","UK/Northern Ireland","Derry","Irish unity",NA,NA,3,0,0,0,"Y",0,0,0,102701,"Reuters","16/05/1981",NA,"Derry"
"123",1981-05-16,"Sat","demonstration","Sinn Fein","government","police","clash with police over hunger strikers","UK/Northern Ireland","Belfast","Irish unity",NA,NA,301,0,0,0,"Y",301,0,0,102701,"Reuters","16/05/1981",NA,"Belfast"
"124",1981-05-16,"Sat","demonstration","Sinn Fein","government","police","clash with police over hunger strikers","UK/Northern Ireland","Armaugh","Irish unity",NA,NA,301,0,0,0,"Y",301,0,0,102701,"Reuters","16/05/1981",NA,"Armagh"
"125",1981-05-16,"Sat","demonstration","Sinn Fein","government","police","clash with police over hunger strikers","UK/Northern Ireland","Strabane","Irish unity",NA,NA,301,0,0,0,"Y",301,0,0,102701,"Reuters","16/05/1981",NA,"Strabane"
"126",1981-05-18,"Mon","attack","PIRA","government","police","gunshots fired at police car; gunfight ensues","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"Y",8,0,0,102701,"Reuters","18/05/1981",NA,"Belfast"
"127",1981-05-18,"Mon","attack","PIRA","government","police","hold family hostage for 12 hours; use house to shoot at police","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"Y",6,0,0,102701,"Reuters","18/05/1981",NA,"Belfast"
"128",1981-05-19,"Tue","bomb-wd","PIRA","government","UK troops","land mine blows up vehicle & kills 5 UK troops","UK/Northern Ireland","Newry","Irish unity",NA,NA,3,0,0,0,"Y",5,0,5,102701,"Reuters","19/05/1981",NA,"Newry & Mourne"
"129",1981-05-20,"Wed","attack","PIRA","government","police","policeman shot in the arm at polling place","UK/Northern Ireland","Belfast","Irish unity",NA,"19:30",2,0,0,0,"Y",1,1,0,102701,"Reuters","20/05/1981",NA,"Belfast"
"130",1981-05-20,"Wed","attack","PIRA","government","police","gunfight with police injures girl at school polling place","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"Y",8,0,0,102701,"Reuters","20/05/1981",NA,"Belfast"
"131",1981-05-20,"Wed","attack","PIRA","government","police","shoot policeman in the foot","UK/Northern Ireland","Antrim","Irish unity",NA,NA,2,0,0,0,"Y",1,1,0,102701,"Reuters","20/05/1981",NA,"Antrim"
"132",1981-05-20,"Wed","riot","Sinn Fein","government","police","clash with police over hunger strikers","UK/Northern Ireland","Belfast","McCreesh death",NA,NA,301,0,0,0,"Y",301,0,0,102701,"Reuters","21/05/1981",NA,"Belfast"
"133",1981-05-20,"Wed","riot","Sinn Fein","government","police","clash with police over hunger strikers","UK/Northern Ireland","Derry","McCreesh death",NA,NA,301,0,0,0,"Y",301,0,0,102701,"Reuters","21/05/1981",NA,"Derry"
"134",1981-05-20,"Wed","attack","PIRA","government","UK troops","army post under siege all night","UK/Northern Ireland","New Barnsley","McCreesh death",NA,NA,101,0,0,0,"Y",201,0,0,102701,"Reuters","21/05/1981",NA,"Belfast"
"135",1981-05-21,"Thu","riot","Sinn Fein","government","police","clash with police over hunger strikers","UK/Northern Ireland","Belfast","O'Hara death",NA,NA,301,0,0,0,"Y",301,0,0,102701,"Reuters","21/05/1981",NA,"Belfast"
"136",1981-05-21,"Thu","riot","Sinn Fein","government","police","clash with police over hunger strikers","UK/Northern Ireland","Derry","O'Hara death",NA,"19:30",301,0,8,1,"Y",301,6,0,102701,"Reuters","21/05/1981",NA,"Derry"
"137",1981-05-21,"Thu","attack","Sinn Fein","government","police","police post besieged needs to call in armor","UK/Northern Ireland","Belfast","O'Hara death",NA,"19:30",301,0,38,0,"Y",101,0,0,102701,"Reuters","21/05/1981",NA,"Belfast"
"138",1981-05-22,"Fri","attack","PIRA","government","UK troops","armored car hit by rocket","UK/Northern Ireland","Belfast","O'Hara death",NA,NA,2,0,0,0,"Y",2,2,0,102701,"Reuters","22/05/1981",NA,"Belfast"
"139",1981-05-22,"Fri","riot","Sinn Fein","government","police","clash with police over hunger strikers","UK/Northern Ireland","Derry","O'Hara death",NA,NA,301,0,0,1,"Y",301,0,0,102701,"Reuters","23/05/1981",NA,"Derry"
"140",1981-05-23,"Sat","attack","PIRA","government","UK troops","soldier shot & wounded","UK/Northern Ireland","Derry","Irish unity",NA,NA,2,0,0,0,"Y",301,1,0,102701,"Reuters","23/05/1981",NA,"Derry"
"141",1981-05-23,"Sat","riot","Sinn Fein","government","police","man run over by Landrover avoiding firebombs","UK/Northern Ireland","Belfast","Irish unity",NA,"19:30",301,0,0,1,"Y",301,0,0,102701,"Reuters","24/05/1981",NA,"Belfast"
"142",1981-05-25,"Mon","attack","PIRA","government","UDR","soldier shot dead in ambush","UK/Northern Ireland","Derry","Irish unity",NA,NA,2,0,0,0,"Y",1,0,1,102701,"Reuters","25/05/1981",NA,"Derry"
"143",1981-05-27,"Wed","raid","UDA","government","police","police find weapons cache","UK/Northern Ireland","Belfast","weapons",NA,"3:00",0,0,0,0,"N",101,0,0,30000,"Reuters","27/05/1981",NA,"Belfast"
"144",1981-05-27,"Wed","attack","PIRA","government","police","ram police car; 2 guerrillas arrested with rifles","UK/Northern Ireland","Belfast","Irish unity",NA,NA,2,2,0,0,"Y",8,0,0,102701,"Reuters","27/05/1981",NA,"Belfast"
"145",1981-05-28,"Thu","hijack","PIRA","government","UK troops","try to hijack car, soldier shoots 2 dead","UK/Northern Ireland","Derry","Irish unity",NA,NA,4,0,0,2,"Y",1,0,0,102701,"Reuters","28/05/1981",NA,"Derry"
"146",1981-05-28,"Thu","rally","Loyalists","government","PM","rally around Margaret Thatcher","UK/Northern Ireland","Belfast","British unity",NA,NA,301,0,0,0,"N",301,0,0,350000,"Reuters","28/05/1981",NA,"Belfast"
"147",1981-05-28,"Thu","demonstration","Republicans","government","PM","Catholic girls shout """"murderer"""" to PM","UK/Northern Ireland","Belfast","Irish unity",NA,NA,31,0,0,0,"N",301,0,0,350000,"Reuters","28/05/1981",NA,"Belfast"
"148",1981-05-29,"Fri","bomb-nd","PIRA","government","Fianna Fail","bomb diffused in party headquarters","Ireland","Castleblaney","Irish unity",NA,NA,3,0,0,0,"N",8,0,0,7424,"Reuters","29/05/1981",NA,"TBD"
"149",1981-05-29,"Fri","riot","Sinn Fein","government","police","clash with police over hunger strikers","UK/Northern Ireland","Derry","Irish unity",NA,NA,301,0,0,0,"Y",301,0,0,102701,"Reuters","29/05/1981",NA,"Derry"
"150",1981-05-30,"Sat","riot","Sinn Fein","government","police","clash with police over hunger strikers","UK/Northern Ireland","Derry","Irish unity",NA,"20:30",301,0,0,0,"Y",301,0,0,102701,"Reuters","31/05/1981",NA,"Derry"
"151",1981-05-30,"Sat","riot","Sinn Fein","government","police","clash with police over hunger strikers","UK/Northern Ireland","Belfast","Irish unity",NA,"20:30",301,0,1,0,"Y",301,0,0,102701,"Reuters","31/05/1981",NA,"Belfast"
"152",1981-05-31,"Sun","assassination","PIRA","government","police","policeman shot dead at hospital","UK/Northern Ireland","Belfast","Irish unity",NA,NA,2,0,0,0,"Y",1,0,1,102701,"Reuters","31/05/1981",NA,"Belfast"
"153",1981-05-31,"Sun","bomb-wd","PIRA","government","UK troops","car bomb kills UK soldier","UK/Northern Ireland","Newry","Irish unity",NA,NA,3,0,0,0,"Y",1,0,1,102701,"Reuters","31/05/1981",NA,"Newry & Mourne"
"154",1981-06-04,"Thu","raid","PIRA","government","police","find bomb & weapons cache","UK/Northern Ireland","Belfast","weapons",NA,NA,9,9,0,0,"N",101,0,0,102701,"Reuters","04/06/1981",NA,"Belfast"
"155",1981-06-08,"Mon","arrest","Loyalists","government","police","arrest 2 for guns found in bar","UK/Northern Ireland","Belfast","weapons",NA,NA,2,2,0,0,"N",3,0,0,350000,"Reuters","08/06/1981",NA,"Belfast"
"156",1981-06-17,"Wed","assassination","PIRA","government","police","part-time policeman shot as he drives home","UK/Northern Ireland","Carrickmore","Irish unity",NA,NA,2,0,0,0,"Y",1,0,1,102701,"Reuters","17/06/1981",NA,"Omagh"
"157",1981-06-20,"Sat","assassination","Loyalists","Republicans","police","shoot Catholic policeman dead in a bar","UK/Northern Ireland","Newry","British unity",NA,NA,2,0,0,0,"Y",1,0,1,350000,"Reuters","20/06/1981",NA,"Newry & Mourne"
"158",1981-06-20,"Sat","attack","PIRA","government","UK troops","3 mortar shells hit army base","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"Y",301,4,0,102701,"Reuters","20/06/1981",NA,"Belfast"
"159",1981-06-22,"Mon","preclude","Sinn Fein","government","parliament","law precludes prisoners from being election candidates","UK/Northern Ireland","Belfast","candidate prisoners",NA,NA,0,0,0,0,"N",0,0,0,102701,"Reuters","22/06/1981",NA,"Belfast"
"160",1981-06-26,"Fri","attack","PIRA","government","police","2 police shot at & injured","UK/Northern Ireland","Belfast","Irish unity",NA,"20:30",2,0,0,0,"Y",2,2,0,102701,"Reuters","27/06/1981",NA,"Belfast"
"161",1981-06-26,"Fri","bomb-nd","PIRA","government","police","bomb under police car fails to explode","UK/Northern Ireland","Belfast","Irish unity",NA,NA,2,0,0,0,"N",8,0,0,102701,"Reuters","27/06/1981",NA,"Belfast"
"162",1981-06-27,"Sat","attack","PIRA","government","police","gunmen enters hospital, shoots at policeman; misses","UK/Northern Ireland","Belfast","Irish unity",NA,NA,1,0,0,0,"Y",1,0,0,102701,"Reuters","27/06/1981",NA,"Belfast"
"163",1981-07-03,"Fri","attack","INLA","Loyalists","Paisley","shoot at car of Rev. Ian Paisley","UK/Northern Ireland","Belfast","Irish unity",NA,NA,2,0,0,0,"Y",1,0,0,102701,"Reuters","03/07/1981",NA,"Belfast"
"164",1981-07-08,"Wed","riot","Sinn Fein","government","police","clash with police over hunger strikers; shoot dead masked fire-bomb thrower","UK/Northern Ireland","Belfast","McDonnell death",NA,NA,301,0,6,2,"Y",301,6,0,102701,"Reuters","08/07/1981",NA,"Belfast"
"165",1981-07-08,"Wed","riot","Sinn Fein","government","police","burn 19 cars, throw fire bombs","UK/Northern Ireland","Derry","McDonnell death",NA,NA,301,0,0,0,"Y",301,0,0,102701,"Reuters","08/07/1981",NA,"Derry"
"166",1981-07-08,"Wed","attack","PIRA","government","UK troops","attack army base","UK/Northern Ireland","Forkill","McDonnell death",NA,NA,101,0,0,0,"Y",301,1,0,102701,"Reuters","08/07/1981",NA,"Newry & Mourne"
"167",1981-07-09,"Thu","vigil","Sinn Fein","government","police","funeral for Joe McDonnell","UK/Northern Ireland","Belfast","McDonnell death",NA,NA,3001,0,0,0,"N",301,0,0,102701,"Reuters","10/07/1981",NA,"Belfast"
"168",1981-07-09,"Thu","attack","PIRA","government","police","shoot at police; police chase","UK/Northern Ireland","Belfast","McDonnell death",NA,NA,2,1,2,0,"Y",8,0,0,102701,"Reuters","10/07/1981",NA,"Belfast"
"169",1981-07-10,"Fri","riot","PIRA","government","police","clash with police over hunger strikers","UK/Northern Ireland","Belfast","McDonnell death",NA,NA,301,0,0,0,"Y",301,0,0,102701,"Reuters","11/07/1981",NA,"Belfast"
"170",1981-07-10,"Fri","bomb-nd","PIRA","government","police","3 police injured in bomb blast","UK/Northern Ireland","Belfast","McDonnell death",NA,NA,3,0,0,0,"Y",3,3,0,102701,"Reuters","11/07/1981",NA,"Belfast"
"171",1981-07-11,"Sat","raid","PIRA","government","police","police find massive bomb factory","UK/Northern Ireland","Belfast","Irish unity",NA,"20:30",0,0,0,0,"N",101,0,0,102701,"Reuters","11/07/1981",NA,"Belfast"
"172",1981-07-14,"Tue","riot","Sinn Fein","government","police","clash with police over hunger strikers","UK/Northern Ireland","Toomebridge","Hurson's death",NA,"4 hours",301,0,12,0,"Y",301,1,0,102701,"Reuters","14/07/1981",NA,"Antrim"
"173",1981-07-14,"Tue","riot","Sinn Fein","government","police","clash with police over hunger strikers","UK/Northern Ireland","Derry","Hurson's death",NA,NA,101,0,0,0,"Y",101,0,0,102701,"Reuters","14/07/1981",NA,"Derry"
"174",1981-07-17,"Fri","attack","PIRA","government","UK troops","fire on observation post, kill UK soldier","UK/Northern Ireland","Newry","Irish unity",NA,NA,3,0,0,0,"Y",3,0,1,102701,"Reuters","17/07/1981",NA,"Newry & Mourne"
"175",1981-07-18,"Sat","demonstration","Republicans","UK","embassy","protest UK policy in Northern Ireland","Ireland","Dublin","anti-UK",NA,NA,10001,0,0,0,"N",301,0,0,30001,"Reuters","18/07/1981",NA,"TBD"
"176",1981-07-18,"Sat","riot","Sinn Fein","UK","embassy","clash with police around embassy","Ireland","Dublin","anti-UK",NA,NA,301,0,146,0,"Y",301,121,0,7424,"Reuters","18/07/1981",NA,"TBD"
"177",1981-08-01,"Sat","raid","PIRA","government","police","use tear gas and storm a Catholic house","UK/Northern Ireland","Belfast","weapons",NA,NA,0,0,0,0,"Y",101,0,0,102701,"Reuters","01/08/1981",NA,"Belfast"
"178",1981-08-01,"Sat","riot","Sinn Fein","government","police","clash with police over hunger strikers","UK/Northern Ireland","Belfast","Lynch's death",NA,NA,301,0,0,0,"Y",301,0,0,102701,"Reuters","01/08/1981",NA,"Belfast"
"179",1981-08-02,"Sun","bomb-wd","PIRA","government","police","2 police killed by car bomb","UK/Northern Ireland","Omagh","Lynch's death",NA,NA,2,0,0,0,"Y",2,0,2,102701,"Reuters","02/08/1981",NA,"Omagh"
"180",1981-08-03,"Mon","demonstration","Sinn Fein","government","police","stone police station after hunger striker death in Belfast","Ireland","Monaghan","anti-UK",NA,"2 hours",301,0,0,0,"Y",31,0,0,7424,"Reuters","03/08/1981",NA,"TBD"
"181",1981-08-03,"Mon","riot","Sinn Fein","government","police","clash with police over hunger strikers","UK/Northern Ireland","Belfast","Doherty's death",NA,NA,301,0,0,0,"Y",301,0,0,102701,"Reuters","03/08/1981",NA,"Belfast"
"182",1981-08-03,"Mon","attack","Sinn Fein","government","police","send blazing truck down hill into police station","UK/Northern Ireland","Belfast","Doherty's death",NA,NA,101,0,0,0,"Y",31,0,0,102701,"Reuters","03/08/1981",NA,"Belfast"
"183",1981-08-03,"Mon","riot","Sinn Fein","government","police","clash with police over hunger strikers","UK/Northern Ireland","Derry","Doherty's death",NA,NA,301,0,0,0,"Y",301,0,0,102701,"Reuters","03/08/1981",NA,"Derry"
"184",1981-08-03,"Mon","riot","Sinn Fein","government","police","clash with police over hunger strikers","UK/Northern Ireland","Armaugh","Doherty's death",NA,NA,301,0,0,0,"Y",301,0,0,102701,"Reuters","03/08/1981",NA,"Armagh"
"185",1981-08-03,"Mon","riot","Sinn Fein","government","police","clash with police over hunger strikers","UK/Northern Ireland","Northern Ireland","Doherty's death",NA,NA,301,0,0,0,"Y",301,0,0,102701,"Reuters","03/08/1981",NA,"Other"
"186",1981-08-05,"Wed","bomb-nd","PIRA","firm","hotel","2 beer kegs full of TNT blow up hotel","UK/Northern Ireland","Belfast","Irish unity",NA,NA,5,0,0,0,"Y",0,0,0,102701,"Reuters","05/08/1981",NA,"Belfast"
"187",1981-08-08,"Sat","riot","Sinn Fein","government","police","clash with police over hunger strikers","UK/Northern Ireland","Belfast","McIlwee's death",NA,NA,301,0,0,0,"Y",301,2,0,102701,"Reuters","08/08/1981",NA,"Belfast"
"188",1981-08-09,"Sun","attack","PIRA","government","police","exchange gunfire with police","UK/Northern Ireland","Derry","McIlwee's death",NA,NA,101,0,0,0,"Y",301,0,0,102701,"Reuters","09/08/1981",NA,"Derry"
"189",1981-08-09,"Sun","riot","Sinn Fein","government","police","throw 300 fire bombs at police","UK/Northern Ireland","Belfast","McIlwee's death",NA,NA,301,0,0,2,"Y",301,0,0,102701,"Reuters","09/08/1981",NA,"Belfast"
"190",1981-08-09,"Sun","demonstration","Sinn Fein","government","police","march on anniversary of detention without trial","UK/Northern Ireland","Belfast","Irish unity","09/08/1971",NA,301,0,0,0,"N",0,0,0,102701,"Reuters","09/08/1981",NA,"Belfast"
"191",1981-08-20,"Thu","riot","Sinn Fein","government","police","clash with police over hunger strikers","UK/Northern Ireland","Belfast","Devine's death",NA,NA,301,3,0,0,"Y",301,1,0,102701,"Reuters","20/08/1981",NA,"Belfast"
"192",1981-08-20,"Thu","riot","Sinn Fein","government","police","clash with police over hunger strikers","UK/Northern Ireland","Derry","Devine's death",NA,NA,301,0,0,0,"Y",301,0,0,102701,"Reuters","20/08/1981",NA,"Derry"
"193",1981-08-20,"Thu","attack","PIRA","government","police","shots fired at police","UK/Northern Ireland","Ballymurphy","Devine's death",NA,NA,2,0,0,0,"Y",8,0,0,102701,"Reuters","20/08/1981",NA,"Belfast"
"194",1981-08-26,"Wed","bomb-nd","PIRA","government","police","fire bomb thrown at police misses & injures family","UK/Northern Ireland","Derry","Irish unity",NA,NA,2,0,0,0,"Y",3,0,0,102701,"Reuters","27/08/1981",NA,"Derry"
"195",1981-09-05,"Sat","assassination","PIRA","government","UK troops","2 women lure soldier to flat, then shoot him","UK/Northern Ireland","Belfast","Irish unity",NA,NA,2,0,0,0,"Y",1,0,1,102701,"Reuters","05/09/1981",NA,"Belfast"
"196",1981-09-11,"Fri","raid","PIRA","government","police","police find 1,300 pounds of explosives","UK/Northern Ireland","Belfast","weapons",NA,NA,0,0,0,0,"N",101,0,0,102701,"Reuters","12/09/1981",NA,"Belfast"
"197",1981-09-22,"Tue","attack","PIRA","government","UK troops","shoot 2 UK soldiers from house window","UK/Northern Ireland","Belfast","Irish unity",NA,NA,2,0,0,0,"Y",2,2,0,102701,"Reuters","22/09/1981",NA,"Belfast"
"198",1981-09-28,"Mon","attack","PIRA","government","police","launch rocket at armored police van","UK/Northern Ireland","Belfast","Irish unity",NA,NA,6,6,0,0,"Y",31,1,1,102701,"Reuters","28/09/1981",NA,"Belfast"
"199",1981-10-15,"Thu","attack","youths","government","police","drive stolen car through army checkpoint, shot & injured","UK/Northern Ireland","Belfast","Irish unity",NA,NA,2,2,2,0,"Y",31,0,0,30001,"Reuters","15/10/1981",NA,"Belfast"
"200",1981-10-16,"Fri","assassination","PIRA","government","UDA","shot dead by motorcycle passenger","UK/Northern Ireland","Belfast","Irish unity",NA,NA,2,0,0,0,"Y",1,0,1,102701,"Reuters","16/10/1981",NA,"Belfast"
"201",1981-10-16,"Fri","hostage-nd","PIRA","firm","supermarkets","kidnap supermarket heir; demand ransom","UK/Northern Ireland","Armagh","Irish unity",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","19/10/1981",NA,"Armagh"
"202",1981-10-17,"Sat","hostage-nd","PIRA","firm","supermarkets","kidnap supermarket heir; demand ransom","UK/Northern Ireland","Armagh","Irish unity",NA,NA,3,0,0,0,"N",0,0,0,102701,"Reuters","19/10/1981",NA,"Armagh"
